stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,065315,blood pressure test kit-large,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,023470,Miconazole-Lanolin-Skin Cleans,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 6932 'miconazole' at 0.60, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,065851,"pedi nutrition,iron,lact-free [PediaSure]",,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,078048,Salonpas Deep Relieving,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 691188 'camphor / menthol / methyl salicylate' at 0.75, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,061456,Phosphate Laxative,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 36709 'sodium phosphate' at 0.75, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051126,Insulin Syringe,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,039748,Womens One Daily,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,063288,Daily Energy,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001305,Liquid Calcium,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 1895 'calcium' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,059170,Glucosamin-Chond-MSM-Cal-115HC,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 1007537 'chondroitin sulfates / glucosamine / methylsulfonylmethane' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,048572,belladonna tincture (bulk),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 314517 'belladonna leaf extract' at 0.70, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,065203,PNV-Total,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 797463 'prenatal vitamin with minerals and folic acid greater than 0.8 MG Oral Tablet' at 0.70, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,034333,transparent dressings [Tegaderm],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049405,Ultilet Insulin Syringe,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,070484,Biotene Dry Mouth Rinse,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049314,"syringe with needle [Syringe 3cc/22Gx1""]",,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,058587,Creon 5,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 235379 'pancrelipase' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,061638,"pen needle, diabetic [NovoFine 30]",,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,040259,prenatal vit-sel-iron fum-FA [Vinate M],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 1314678 'copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate' at 0.50, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,074778,Joint Support Complex,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 1236143 'Novipet Joint Support' at 0.75, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,065992,Spectravite Mens,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051665,Coral Calcium,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 1895 'calcium' at 0.70, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,075218,vit A-vit C-vit E-zinc-copper,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 1007894 'ascorbic acid / vitamin A / vitamin E / zinc sulfate' at 0.60, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062936,magnesium sulfate in 0.9 %NaCl,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 6585 'magnesium sulfate' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,060609,lidocaine-hydrocortisone-aloe,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 106964 'hydrocortisone / lidocaine' at 0.70, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049371,Ultra Comfort Insulin Syringe,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,059416,"ceftriaxone in dextrose,iso-os",,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 2193 'ceftriaxone' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,065996,blood pressure kit med & lrg,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,013127,Phillips,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001345,Maalox RS,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 29115 'Maalox' at 0.75, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,071924,ICaps AREDS,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,068113,Boost VHC,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,079495,Prenatal,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 797463 'prenatal vitamin with minerals and folic acid greater than 0.8 MG Oral Tablet' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,005463,emollient [Neutrogena],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,047759,Soy,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 287515 'soybean preparation' at 0.70, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,030759,Reusable Nebulizer Kit,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062002,K-PAX,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049277,insulin syringe-needle U-100 [Sure Comfort Insulin Syringe],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,063240,Seroquel XR,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 221153 'quetiapine fumarate' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,050400,Xanax XR,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 596 'alprazolam' at 0.70, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002527,multivitamin,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,058388,MV-Iron-FA-Ca-BeePoln-Hb 101,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049320,syringe with needle (disp),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,022914,Intrasite Gel Dressing,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,010474,Optifoam,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064504,Refresh Dry Eye Therapy,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062805,SteriLid,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,045176,glucos-msm-C-Mn-herb#21,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 466459 'glucosamine / methylsulfonylmethane' at 0.60, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,066177,Dialyvite 800-Ultra D,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 404991 'Dialyvite 800' at 0.70, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,073594,immun glob G(IgG)-gly-IgA ov50 [Gammagard Liquid],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 42386 'immunoglobulins, intravenous' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,053093,"Multivitamin,Tx-Iron-Minerals",,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,023634,Advance Plus Intermittent,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,021900,Space Chamber,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,076699,Osmolite 1.5 Cal,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062084,"blood sugar diagnostic, drum [Accu-Chek Compact Test]",,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,068050,lactobacillus combination no.4,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002250,geriatric multivitamin-min,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002533,Multivitamins,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,070867,Namenda XR,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 6719 'memantine' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,077996,Probiotic Blend,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,010483,hydrocolloid dressing [DuoDERM CGF Extra Thin],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,014496,vit B comp & C-vit E-FA-sel-Zn [Vitacel],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,069954,NovaFerrum 125,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 105669 'polysaccharide iron complex' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,043398,"nut.tx.gluc.intol,lac-free,reg [Boost Glucose Control]",,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049349,Tuberculin Syringe,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062353,Trepadone,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002923,senna,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 219860 'senna concentrate' at 0.70, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,075853,hydromorphone-bupiv (PF)-NaCl,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 3423 'hydromorphone' at 0.50, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062868,"pen needle, diabetic [Novofine 32]",,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062693,magnesium sulfate in 0.9 %NaCl,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 6585 'magnesium sulfate' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,045931,calcium-magnesium,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049113,needle (disp) 30 G [BD Specialty Use Needles],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049255,multivitamin with iron-mineral [Life-Pack Women's],,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002811,Enzymatic Digestant,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 7880 'pancreatin' at 0.75, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049358,Ultra Comfort Insulin Syringe,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,060287,Children's Zyrtec Allergy,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 20610 'cetirizine' at 0.80, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016917,Vita Con Forte,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 1007098 'ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12' at 0.60, below the 0.85 threshold."
medication-gsn,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,053940,Acticoat Dressing,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK) or its ingredient-only subset.
