stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002704,CMV Antiviral Agent - Nucleoside Analogs,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 714629005 'Nucleoside analog' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005785,ANP - Human Vascular Endothelial Growth Factor Inhib Rec-MC Antibody,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 786910006 'Vascular endothelial growth factor receptor antagonist' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006603,Antineoplastic - CD38 Specific Recombinant Monoclonal Antibody Agents,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005798,"Anti-Obesity-Serotonin,Norepinephrine,and Dopamine Reuptake Inhibitors",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 767560006 'Noradrenaline reuptake inhibitor and serotonin reuptake inhibitor' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003511,Diagnostic - Blood Test Others,,http://snomed.info/sct,no-suitable-concept,code-search proposed 396550006 'Blood test' at 0.85 but that code is not a member of SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006192,CXCR4 Chemokine Receptor Antagonists,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 429602006 'Chemokine receptor antagonist' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005662,Antihyperglycemic - Thiazolidinedione and Biguanide Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006715,"Asthma/COPD Tx - Beta-adrenergic-Anticholinergic-Glucocorticoid comb,",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373215002 'Substance with beta-2 adrenergic receptor agonist mechanism of action' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001141,Medical Supplies and DME - Humidifiers,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006454,Movement Disorder Therapy - Restless Legs Syndrome,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001209,Medical Supplies and DME - Gloves,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001187,Medical Supplies and DME - Sanitary Napkins and Tampons,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001104,Alternative Therapy - Antidepressants,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 412515006 'Hypericum perforatum extract' at 0.72, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003230,Ophthalmic - Viscoelastic Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 38218009 'Hyaluronic acid' at 0.72, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002837,Misc Anti-Infective Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373249005 'Anti-infective agent' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002870,Wound Care Combinations Other,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005951,Vaccine Viral - Rubella,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 861000221105 'Live attenuated Rubella virus antigen' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006460,"Asthma/COPD - Anticholinergic Agents, Inhaled Short Acting",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372518007 'Ipratropium' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000825,Hematorheologic Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 387522004 'Pentoxifylline' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005850,Antiretroviral Combinations - Protease Inhibitors,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372528003 'Protease inhibitor' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006193,"Hair Growth, Topical Hypertrichotic Agents, Eyelashes",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 129492005 'Bimatoprost' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006241,Dermatological - Antiviral-Glucocorticoid Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000845,Artificial Tears and Lubricant Single Agents,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003336,Dermatological - Antifungal Mixtures,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373219008 'Substance with antifungal mechanism of action' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000079,Vaccine Viral Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006765,Anticonvulsant - Cannabinoid Type,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 771355003 'Cannabinoid receptor agonist' at 0.72, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000661,"Vitamins - B-3, Niacin and Derivatives",,http://snomed.info/sct,no-suitable-concept,code-search proposed 1074091000168101 'Vitamin B3' at 0.85 but that concept is inactive or outside the SNOMED CT international core module.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000449,Peptic Ulcer - Treatment of H. Pylori: Antibiotic-Bismuth Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 426607001 'Bismuth anti-infective agent' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005854,Pharmaceutical Adjuvant - Troche/Soft Lozenge Base,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000938,Acne Therapy Topical - Anti-infective,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373249005 'Anti-infective agent' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001215,Medical Supplies and DME - Oral Dosing Devices,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000242,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372913009 'Angiotensin II receptor antagonist' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000755,Minerals and Electrolytes - Electrolytes and Dextrose,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 86355000 'Electrolyte' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001013,Dermatological - Soap and/or Cleanser Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001152,Medical Supplies and DME - Irrigation Supplies,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 75907011000036102 'Water for irrigation' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001158,Medical Supplies and DME - Glucose Monitoring Test Supplies,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005619,Narcolepsy and Cataplexy Therapy Agents - Sedative-Type,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372614000 'Sedative' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003514,Medical Supplies and DME - Urine Glucose-Acetone Combination Tests,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002815,Antidepressant - Tricyclic-Benzodiazepine Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373253007 'Tricyclic antidepressant' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003351,Scabicide and Pediculicide Single Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 39552000 'Substance with scabicide mechanism of action' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005986,Nutritional Product - Urea Cycle Disorder Specific Formulation,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000508,Urinary Acidifier - Phosphates,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 116124008 'Monobasic sodium phosphate' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003003,Antiemetic - Cannabinoid Type,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 386846008 'Dronabinol' at 0.55, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000290,Antihistamines - 2nd Generation,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001232,Pharmaceutical Adjuvant - External Vehicles,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005851,"Urinary Antispasmodic - Antichol., M(3) Muscarinic Selective (Bladder)",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372679000 'Muscarinic receptor antagonist' at 0.72, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006377,"Antiretroviral- Nucleoside and Nucleotide Analogs,Integrase Inhibitors",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 713540004 'Antiretroviral' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003085,Urinary Antibacterials Other,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004602,Medical Supplies and DME-Glucose Monitoring and Insulin Admin Supplies,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003089,Urinary Anti-infective Methenamine-Antispas-Analg Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006671,"Contraceptives - Intravaginal, Systemic - Estrogen and Progestin Comb.",,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005718,"Ophthalmic - Anti-inflammatory, Immunomodulators",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372665008 'Non-steroidal anti-inflammatory agent' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003928,"NSAID Analgesics, (COX Non-specific) - Indole Acetic Acid Derivatives",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372665008 'Non-steroidal anti-inflammatory agent' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006535,"Antihyperglycemic-Insulin, Long Acting and GLP-1 Receptor Agonist Comb",,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000923,Mouth and Throat - Saliva Stimulants,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003366,Dermatological - Antifungal-Glucocorticoid Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000428,Antacid - Bicarbonate,,http://snomed.info/sct,no-suitable-concept,code-search proposed 57376006 'Sodium bicarbonate' at 0.85 but that code is not a member of SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005836,"Non-Opioid Antitussive-Analgesic, Non-Salicylate Combinations",,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000669,Vitamins - A,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 82622003 'Vitamin A' at 0.77, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002687,Anticonvulsant - Iminostilbene Derivatives,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000194,Menopausal Symptoms Supressant - Hormonal Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 312263009 'Sex hormone' at 0.72, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003477,Minerals and Electrolytes - Multiple Mineral Combinations,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 87918000 'Mineral' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005606,Alternative Therapy - Antioxidant,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 228103005 'Food antioxidant' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006748,GI Antispasmodic and Opioid Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005812,"Non-Opioid Antituss-Decongestant-Analgesic,Non-Salicylate-Expectorant",,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003508,Diagnostic - Urine Test Others,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006089,Insulin Analogs - Rapid Acting,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005909,Hyperpolarization-Activated Cyclic Nucleotide-Gated Channel Inhibitors,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 421228002 'Ivabradine' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002690,Antiparkinson Therapy - Ergot Alkaloids and Derivatives,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 32824001 'Ergot alkaloid' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006523,Antihyperglycemic - SGLT-2 Inhibitor and DPP-4 Inhibitor Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003304,Dermatological Antipruritics Other,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003241,Otic (Ear) - Wax Removers-Softeners,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 41508009 'Cerumen' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006746,Human Insulins - Rapid Acting,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 96367001 'Human insulin' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006333,Antineoplastic - Hedgehog Pathway Inhibitor,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 703812008 'Vismodegib' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006248,Alternative Therapy - Dietary Supplement - Digestive Enzyme Mixtures,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 21891005 'Digestive enzyme' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002656,Antibacterial Folate Antagonist - Other Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003096,Urinary Acidifier - Others,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000504,Vaginal Products Miscellaneous,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005755,NSAID Analgesic and Prostaglandin Analog Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006161,Dextrose and Sodium Chloride Solutions,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005859,"Narcolepsy Therapy Agents - Stimulant-Type, Piperadine Derivative",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373337007 'Methylphenidate' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003010,Gastrointestinal Prokinetic Agents - D2 Antagonist/5-HT4 Agonists,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372776000 'Metoclopramide' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005821,"1st Gen Antihistamine-Decongestant-NSAID Analgesic, Cox Non-Specific",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372665008 'Non-steroidal anti-inflammatory agent' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000145,Contraceptive Oral - Monophasic,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005922,Opioid Antitussive-1st Generation Antihistamine Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000841,Ophthalmic Antivirals,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372701006 'Antiviral' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000638,Antiparkinson Adjuvant - Peripheral COMT Inhibitors,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 387018000 'Entacapone' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006528,Amino Acid - Carnitine Derivatives,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 59888006 'Carnitine' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000299,Nasal Sympathomimetic Decongestants (Intranasal),,http://snomed.info/sct,no-suitable-concept,"code-search proposed 417901007 'Decongestant' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000748,Minerals and Electrolytes - Zinc Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003264,Mouth and Throat - Local Anesthetic Combinations Other,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003279,Acne Therapy Topical - Anti-infective Combinations Other,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000198,Metabolic Modifier - Homocystinuria Treatment Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 43356007 'Betaine' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003466,Antihyperlipidemic Agents - Dietary Source,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373267003 'Antilipemic agent' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003427,Pharmaceutical Adjuvant - Suspending Agents,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001210,Medical Supplies and DME - Applicators and Cotton Supplies,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005960,Antiemetic - Antihistamine-Vitamin Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005604,Smoking Deterrents - Nicotine-Type,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 68540007 'Nicotine' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003536,Medical Supplies and DME - Peak Flow Meters,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005918,IBS Agent - Gastrointestinal Chloride Channel Activator Agents,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 421856003 'Lubiprostone' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003202,Ophthalmic Antibacterial Mixtures,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 419241000 'Antibacterial' at 0.50, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006262,Therapy for Drooling- primary or secondary sialorrhea-Anticholinergic,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003215,Ophthalmic - Decongestant-Astringent Combinations,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000326,Aromatic Antitussives for Vaporization,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372791003 'Antitussive agent' at 0.75, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000902,Mouth and Throat - Lozenges,,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006019,Dermatological - Antifungal Benzylamines,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373219008 'Substance with antifungal mechanism of action' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005816,"Non-Opioid Antitussive-1st Gen Antihistamine-Analgesic, Non-Salicylate",,http://snomed.info/sct,no-suitable-concept,code-search returned no match within SNOMED CT <<105590001.
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002567,GI Antispasmodic Combinations Other,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 373293005 'Antispasmodic' at 0.60, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006461,"Asthma/COPD - Anticholinergic Agents, Inhaled Long Acting",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 372679000 'Substance with muscarinic receptor antagonist mechanism of action' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006663,"Inflammatory Bowel Agent -  Interleukin-12 and IL-23 Inhibitors, MC Ab",,http://snomed.info/sct,no-suitable-concept,"code-search proposed 443465002 'Ustekinumab' at 0.70, below the 0.8 threshold."
medication-etc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000721,Prenatal Vitamins and Minerals,,http://snomed.info/sct,no-suitable-concept,"code-search proposed 1044961000168105 'Vitamins, minerals and trace elements' at 0.75, below the 0.8 threshold."
