stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,chamber,chamber,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,CON,CON,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,CONC,CONC,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,CPT,CPT,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,CRE,CRE,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,CREA,CREA,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,DBTL,DBTL,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,DEV,DEV,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,drop ou,drop ou,,http://unitsofmeasure.org,no-suitable-concept,"`ou` is the administration site (oculus uterque, both eyes), not part of the unit. The quantity is `{drop}`, but the site belongs in Dosage.site rather than in the unit, and this generator does not split a source string across two fields."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,EFT,EFT,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,ELIX,ELIX,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,ERT,ERT,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,EU/dL,EU/dL,,http://unitsofmeasure.org,no-suitable-concept,"Ambiguous: `EU` is used for both Ehrlich units (urinary urobilinogen) and endotoxin units, which are unrelated quantities. MIMIC gives no way to tell which assay this row belongs to."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,Floor Stock Bag,Floor Stock Bag,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,g\ 0 g,g\ 0 g,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,g/1L NS,g/1L NS,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,GEL,GEL,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,gg,gg,,http://unitsofmeasure.org,no-suitable-concept,Not a unit. No expansion of this string is recorded in MIMIC.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,gmgm,gmgm,,http://unitsofmeasure.org,no-suitable-concept,An ETL artefact: the unit string `gm` duplicated.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,gr,gr,,http://unitsofmeasure.org,no-suitable-concept,"Ambiguous between the apothecary grain (UCUM `[gr]`, 64.8 mg) and an abbreviation of gram, which differ by a factor of 15. MIMIC gives no way to tell which was meant, and choosing either would silently rescale a dose."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,GR,GR,,http://unitsofmeasure.org,no-suitable-concept,"See `gr` — the same ambiguity, in upper case."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,gram/100 mL,gram/100 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,gram/118 mL,gram/118 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,gram/30 mL,gram/30 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,HALF TAB,HALF TAB,,http://unitsofmeasure.org,no-suitable-concept,"A fractional quantity fused into the unit string. The value is 0.5 and the unit `{tablet}`, and splitting the two is an ETL fix rather than a mapping — a ConceptMap can only supply the unit."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,INH,INH,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,INJ,INJ,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,iu/0iu,iu/0iu,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,*IV~mcg~mL~,*IV~mcg~mL~,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,*IV~mL~mL~,*IV~mL~mL~,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,LIQ,LIQ,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,log10 copies/mL,log10 copies/mL,,http://unitsofmeasure.org,no-suitable-concept,"UCUM has no logarithm operator — `[lg]` is not a unit — so a log10 concentration cannot be written as a UCUM expression at all. Declined because the alternative is dropping the `log10` and publishing a target that claims the value is a linear concentration, which would be wrong by orders of magnitude and silent."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,log10 cop/mL,log10 cop/mL,,http://unitsofmeasure.org,no-suitable-concept,"UCUM has no logarithm operator — `[lg]` is not a unit — so a log10 concentration cannot be written as a UCUM expression at all. Declined because the alternative is dropping the `log10` and publishing a target that claims the value is a linear concentration, which would be wrong by orders of magnitude and silent."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,log10 IU/mL,log10 IU/mL,,http://unitsofmeasure.org,no-suitable-concept,"UCUM has no logarithm operator — `[lg]` is not a unit — so a log10 concentration cannot be written as a UCUM expression at all. Declined because the alternative is dropping the `log10` and publishing a target that claims the value is a linear concentration, which would be wrong by orders of magnitude and silent."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,LOT,LOT,,http://unitsofmeasure.org,no-suitable-concept,"A preparation descriptor rather than a quantity: it answers what kind of product this is, not how much was given. Unlike the countable dose forms it cannot be annotated, because annotating it would attach a number to something no number was recorded for."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mcg/0.5,mcg/0.5,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mcg\ 0 mcg,mcg\ 0 mcg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mcg/2 mL,mcg/2 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mcg-mg/mL,mcg-mg/mL,,http://unitsofmeasure.org,no-suitable-concept,"Names one unit per ingredient of a combination product rather than one unit of measure — the string is a list. UCUM has no expression for `the unit of each of several ingredients`, and picking either component would attach the whole value to one of them. The fix is upstream: a combination product needs one ingredient per Dosage entry, each with its own Quantity."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mcg'ml-mg/ml,mcg'ml-mg/ml,,http://unitsofmeasure.org,no-suitable-concept,"Names one unit per ingredient of a combination product rather than one unit of measure — the string is a list. UCUM has no expression for `the unit of each of several ingredients`, and picking either component would attach the whole value to one of them. The fix is upstream: a combination product needs one ingredient per Dosage entry, each with its own Quantity."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mch/kg/min,mch/kg/min,,http://unitsofmeasure.org,no-suitable-concept,Most likely a misspelling of `mcg/kg/min`. Declined for the same reason as `mcq` — a guessed correction on an infusion rate.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mcq,mcq,,http://unitsofmeasure.org,no-suitable-concept,"Most likely a misspelling of `mcg`, but this generator does not correct spelling it cannot confirm: mapping it to the microgram would rest on a guess about a prescription dose."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,MD to order daily dose,MD to order daily dose,,http://unitsofmeasure.org,no-suitable-concept,"A workflow instruction, not a unit."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq / 100 mL SW,mEq / 100 mL SW,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq/100 mL SW,mEq/100 mL SW,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq/15 mL,mEq/15 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq/200 mL NS,mEq/200 mL NS,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq / 250 mL D5W,mEq / 250 mL D5W,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq / 250 mL NS,mEq / 250 mL NS,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq / 500 mL D5W,mEq / 500 mL D5W,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq / 500 mL NS,mEq / 500 mL NS,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEq in 1L,mEq in 1L,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mEqmEq,mEqmEq,,http://unitsofmeasure.org,no-suitable-concept,An ETL artefact: the unit string `mEq` duplicated.
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/0.3 mL,mg/0.3 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/0.5 mL,mg/0.5 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/0.67 mL,mg/0.67 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/0.6mL,mg/0.6mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg / 0 mg,mg / 0 mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/ 0 mg,mg/ 0 mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/0 mg,mg/0 mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg\ 0 mg,mg\ 0 mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/0mg,mg/0mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/0mgs,mg/0mgs,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/100mg,mg/100mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/100 mL,mg/100 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg\ 150 mg,mg\ 150 mg,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/15 mL,mg/15 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg (1 mL),mg (1 mL),,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/20 mL,mg/20 mL,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
units,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,mg/250 ml,mg/250 ml,,http://unitsofmeasure.org,no-suitable-concept,"Records a quantity or an ETL accident rather than a unit of measure — it carries a digit, a backslash, a tilde or an asterisk, or is wrapped in parentheses. Declined by a stated rule applied uniformly to every source string no explicit answer above covers, rather than row by row. Where a whole dose was written into the unit column (`(1,000 mg)`, `mEq / 250 mL NS`) the fix is in the ETL that filled it, not here: a ConceptMap can supply a unit, never split a value out of one."
